,nofinesset,rs,coordx,coordy
88269,060015112,PHARMACIE GUICHARD,"1,043,268.7","6,298,208.1"
88270,060014990,PHARMACIE VIMAL DE MURS,"1,043,148.8","6,299,623.7"
88271,060013331,SELARL PHARMACIE LEPAGE,"1,033,142.6","6,284,410.9"
88272,060015914,SELARL PHARMACIE CILENTI,"1,043,389.8","6,298,467.5"
88273,060015435,PHARMACIE HUMEAU,"1,041,482.7","6,296,643.7"
88274,060015062,PHARMACIE FAYET,"1,043,430.1","6,298,697.6"
88275,060016474,SELARL PHARMACIE SIMHA,"1,043,018.3","6,298,141.2"
88276,060016664,SELARL PHARMACIE FIORIO,"1,043,298.3","6,299,375.2"
88277,060018793,PHARMACIE LUQUET-RODRIGUEZ,"1,038,873.3","6,296,227.4"
88278,060017274,PHARMACIE REBOUL,"1,044,012.6","6,298,559.5"
88279,060016680,PHARMACIE FEDIDAH-ABITBOL,"1,043,182.7","6,299,384.4"
88280,060016615,SELARL AZUR SANTE,"1,042,941.7","6,299,227.7"
88281,060018330,SELAS PHARMACIE SAINTE CROIX,"1,045,031.5","6,298,717.5"
88282,060019536,CENTRE DE JOUR L'ABADIE,"1,045,710.3","6,303,010.3"
88283,060019973,HJ LENVAL SECTEUR 06I04,"1,043,783.9","6,297,844.4"
88284,060017845,SELARL PHARMACIE NICE ETOILE,"1,043,928","6,298,385"
88285,060020013,CMP LE PROMONTOIRE,"1,037,341.3","6,306,231.2"
88286,060019767,CSAPA LA CARAVELLE - GRASSE,"1,017,246.9","6,287,927.5"
88287,060021052,SSIAD L'AGE D'OR,"1,020,751.6","6,288,311.3"
88288,060021607,SESSAD AFPJR,"1,035,468.3","6,303,205"
88289,060780103,IME VAL PAILLON,"1,049,464.2","6,310,063.4"
88290,060021490,SESSAD MIRABEL,"1,019,827","6,282,825.7"
88291,060021532,SSIAD OUEST FABRON DU CCAS DE NICE,"1,041,668.8","6,296,880.7"
88292,060781069,HJ COSTANZO 06I05,"1,045,862.5","6,298,747.8"
88293,060780723,CLINIQUE DU PARC IMPERIAL,"1,042,646","6,298,538.2"
88294,060782109,FOYER DE VIE LES BOUGAINVILLIERS,"1,042,181","6,298,392.1"
88295,060782232,LOGEMENT FOYER HENRI BARETY,"1,045,650.3","6,299,839.2"
88296,060782299,EHPAD LA MAISON DU COTEAU,"1,032,587.3","6,283,797.8"
88297,060785227,CLINIQUE SOINS SUITE READAPT ST BASILE,"1,023,824","6,287,196.4"
88298,060787496,CONSULT.GOUTTE DE LAIT,"1,043,089.1","6,298,884.2"
88299,060787298,CONSULT.PMI TOURRETTE LEVENS,"1,044,122.8","6,307,895.9"
88300,060787470,CONSULTATION ENTR'AIDE FEMININE,"1,044,301.8","6,297,846"
88301,060787785,CMP PLACE DU CARRET,"1,044,725.3","6,297,895.2"
88302,060789203,CMP L'AMARANTE,"1,039,185.3","6,295,325.8"
88303,060788429,CENTRE PMI CHARLES VINCENT,"1,024,130.5","6,280,952.1"
88304,060789674,CENTRE HELIO MARIN,"1,025,948.5","6,283,814.3"
88305,060789245,CHU DE NICE HOP ANNEXE DE CANTARON,"1,046,662.4","6,304,630.3"
88306,060788338,CMP LES 4 COINS,"1,020,706.6","6,281,132.6"
88307,060790094,CAMSP CH ANTIBES,"1,032,388","6,286,676.5"
88308,060790433,EHPAD FRANCOISE PELLEGRIN,"1,057,599.8","6,318,900.8"
88309,060790276,SSIAD DU CCAS ROQUEBRUNE,"1,060,651.5","6,306,420.2"
88310,060790532,EHPAD DE L'HOPITAL LOCAL DE TENDE,"1,067,638.8","6,342,900.9"
88311,060791027,SSIAD UNISAD DES TROIS CORNICHES,"1,054,194.5","6,303,910.9"
88312,060790938,FOYER-RESTAURANT,"1,034,829","6,293,886.7"
88313,060791670,COMPLEXE LE ROC,"1,028,686.2","6,287,161.2"
88314,060791084,CLUB-RESTAUR.N/DAME DES PINS,"1,026,337.3","6,280,247"
88315,060791423,EHPAD PENSION LES OLIVIERS,"1,043,860.2","6,308,186.1"
88316,060791746,CLINIQUE DE L'ESTAGNOL,"1,030,884.6","6,285,291"
88317,060792611,SSIAD UDMF NICE,"1,043,296.3","6,298,950.2"
88318,060792710,SSIAD SIAGNE ET LOUP,"1,023,824","6,287,196.4"
88319,060792918,FAM RENE LABREUILLE,"1,023,164","6,282,418.2"
88320,060793213,LOGEMENT FOYER RES.ILES DE LERINS,"1,021,625.9","6,280,277.7"
88321,060792827,FOYER HORIZON 06 NICE,"1,045,217.7","6,299,783.2"
88322,060793908,HJ INTERSECTORIEL POUR ADOLESCENTS,"1,043,783.9","6,297,844.4"
88323,060799467,EHPAD LES AQUARELLES,"1,020,489.3","6,288,673.5"
88324,060798915,EHPAD KORIAN DOMAINE SAINT-MICHEL,"1,037,284.6","6,293,925.4"
88325,060799921,EHPAD LA ROSEE 2,"1,042,815","6,300,411"
88326,060799848,FOYER DE VIE RIOU,"1,020,571.9","6,292,817.2"
88327,060800158,SSIAD SECTEUR II ARNAULT TZANCK,"1,037,641.9","6,293,678.6"
88328,060800786,EHPAD CHARLES GINESY,"1,008,280.4","6,339,979.7"
88329,060801305,CENTRE DE SANTE DENTAIRE,"1,032,819.6","6,284,769.5"
88330,060801313,CENTRE SANTE DENTAIRE LE MAGALI,"1,062,300.7","6,307,765.7"
88331,060801362,SESSAD LA CORNICHE FLEURIE,"1,045,408.6","6,301,200.7"
88332,060013299,EHPAD LA PALMERAIE,"1,041,949.2","6,299,748.5"
88333,060020641,CSAPA ANPAA 06,"1,044,658.2","6,298,661.5"
88334,070001458,PHARMACIE LARGERON,"830,840.1","6,461,895.6"
88335,100002088,RÉSIDENCE DU PARC,"780,800.3","6,801,674.3"
88336,090000605,EHPAD DE DAUMAZAN,"561,967","6,228,408.7"
88337,090000613,EHPAD DU MAS D'AZIL,"566,491.7","6,221,253"
88338,090000621,SCE ACCOMPAGNENT VIE SOCIALE PAMIERS,"587,173.9","6,225,214.5"
88339,090000332,ATELIER PROTEGE ARIEGE RESTAUR PAMIERS,"587,338.7","6,223,367.5"
88340,090780180,LOUMET INTER GENERATIONS- MECS,"586,906.1","6,224,596.2"
88341,090002692,SCM CTRE D'IMAGERIES MED. LAVELANET,"606,167.5","6,204,931.9"
88342,090782772,CTRE PLANIFICATION FAMILIALE ST GIRONS,"548,316.4","6,211,277.2"
88343,090782806,EHPAD DU FOSSAT,"570,198.9","6,231,758.9"
88344,090782301,FOYER HEBERGEMENT HANDICAPES LEZAT,"565,688.6","6,243,264.9"
88345,090782954,FOYER HEBERG RESIDENCE DE LOUMET,"586,730.7","6,224,500.6"
88346,090784679,AAIR UAD ST LIZIER,"547,853","6,213,263.3"
88347,090783713,MAISON ENFANTS CARACT. SOCIAL ARTIGAT,"572,936","6,227,571.7"
88348,090783937,MAISON ENFANTS CARACT. SOC. MERIGON,"546,051.3","6,227,270.2"
88349,090784372,ITEP D'EYCHEIL,"549,714.7","6,218,164.4"
88350,100009182,CLINIQUE PSYCHIATRIQUE DE L'AUBE,"779,324.9","6,797,791.4"
88351,090001926,PHARMACIE MOLES,"553,033.6","6,197,749.1"
88352,090000894,PHARMACIE DU CHATEAU,"586,096.7","6,208,261.1"
88353,090000696,PHARMACIE ROUANET-RICCI,"604,742","6,180,869.7"
88354,090001645,PHARMACIE TALOBRE,"548,093.9","6,211,886.1"
88355,090001892,PHARMACIE SICRE - MANERA,"584,151.2","6,238,992.2"
88356,090002023,SELARL PHARMACIE DE LA TOUR,"590,272.9","6,223,595.3"
88357,090001314,PHARMACIE JEAN-PIERRE DAMELINCOURT,"608,224.1","6,221,646.4"
88358,110003092,PHARMACIE ESCOBAR - TUBERY,"625,734.1","6,242,897.7"
88359,110003431,CENTRE MEDICO SOCIAL CARCASSONNE EST,"648,667.1","6,235,541.6"
88360,110003225,PHARMACIE CAMINERO,"705,844","6,233,226.4"
88361,110003423,CENTRE MEDICO SOCIAL CARCASSONNE OUEST,"646,408.3","6,235,688.1"
88362,110003464,CENTRE MEDICO SOCIAL LIMOUX QUILLAN,"636,560.2","6,218,263"
88363,110002722,SESSAD DE L'IME CAPENDU,"655,326.8","6,235,169.3"
88364,060021979,LBM BIOESTEREL SITE CARROS,"1,037,455.4","6,306,059"
88365,060016599,LES RESTANQUES,"1,016,710.7","6,290,998.4"
88366,090003013,CTRE PLANIFICATION FAMILIALE MIREPOIX,"608,026","6,221,614.2"
88367,070006226,ANNEXE DE L' ESAT LAVILLEDIEU,"777,046.1","6,412,712.4"
88368,060022522,IFEP DE LA FONDATION LENVAL,"1,043,783.9","6,297,844.4"
88369,070006242,SERVICE M.J.P.M. UDAF07,"826,192.1","6,405,183.4"
88370,060020088,BAPU NICE,"1,044,020.2","6,298,409.5"
88371,070005657,EHPAD LE MONTOULON,"826,019.2","6,405,055.2"
88372,090001959,SCE D'ACCOMPAGNEMENT A LA VIE SOCIALE,"576,555.3","6,220,055.7"
88373,080008378,I. M. E. EDPAMS,"839,278.7","6,957,550.1"
88374,080000185,I.M.E.,"827,606.4","6,955,283.2"
88375,080000250,CRF POUR ADULTES,"822,526","6,964,070.2"
88376,080002074,SELARL PHARMACIE PONSINET,"780,476","6,929,824.4"
88377,080001613,"CMP - CATTP - HJ ""L""HELIOTROPE""","823,608.3","6,922,903.2"
88378,080001597,C.H.R.S. VOLTAIRE,"823,908.6","6,964,301.9"
88379,080002975,SELARL PHARMACIE SAINT-LOUIS,"823,912.8","6,963,443.7"
88380,080001803,CMP DE GIVET - CH BELAIR,"830,702.1","7,005,959.4"
88381,080002546,SELARL PHARMACIE DUCALE,"824,089.7","6,965,160.7"
88382,080003312,EHPAD LES RESIDENCES SAINT ANTOINE,"827,074.3","6,983,038.1"
88383,080002892,PHARMACIE MONNIER,"823,951.9","6,962,499.9"
88384,080002777,PHARMACIE DECAUX,"824,213.9","6,963,565.9"
88385,080003668,FOYER DEPARTEMENTAL DE L'ENFANCE,"822,222.7","6,965,652.6"
88386,080005374,FOYER RES LES MARRONNIERS,"850,133.3","6,947,230.9"
88387,080004658,CITE DES JEUNES ET DES ETUDIANTS,"823,202.9","6,966,273"
88388,080006562,CENTRE MEDICO-SCOLAIRE,"825,237.2","6,977,199.2"
88389,080006398,"FOYER DE VIE ""LA BARAUDELLE""","814,497.4","6,932,948.8"
88390,080006489,CENTRE MEDICO-SCOLAIRE,"823,923.6","6,964,785.4"
88391,080006414,MAS LES CAMPANULES,"799,083","6,975,476.2"
88392,080006638,CENTRE MEDICO-SCOLAIRE,"802,392.3","6,956,470.3"
88393,080007172,"CMP CATTP HJ REVIN ""LA FARANDOLE""","817,216.4","6,983,151.4"
88394,080008535,PHARMACIE GUYON,"782,121.3","6,934,794.4"
88395,080009285,SESSAD ITEP BAZEILLES,"842,687.4","6,954,736.5"
88396,080008733,PHARMACIE AMIOT,"840,164.8","6,956,922"
88397,080009533,"SAVS-SAMSAH ""LA PASSERELLE""","822,526","6,964,070.2"
88398,100002765,SELARL PHARMACIE BELLENGER,"744,074","6,824,379.5"
88399,080009723,SERVICE AUXILIAIRES DE VIE HANDICAPES,"824,084.6","6,964,684.5"
88400,080009574,CIRCONSCRIPTION DE VOUZIERS,"823,650","6,923,066.4"
88401,080009053,PHARMACIE PAYEN,"823,448.3","6,923,337.7"
88402,080009335,U.E.R.O.S.,"822,526","6,964,070.2"
88403,100001825,PHARMACIE MARTEAU,"778,650.2","6,802,150.2"
88404,100002047,PHARMACIE WALLEZ,"813,527.2","6,806,713.7"
88405,100001064,SERVICE DE PREV SPECIALISEE AASEAA,"779,606.2","6,795,980.1"
88406,100002740,SELARL PHARMACIE RENAULT,"781,947.4","6,802,667.6"
88407,100002377,PHARMACIE FOULON,"768,070.7","6,813,899.5"
88408,100003458,SESSAD DÉFICIENTS INTELLEC LA SITTELLE,"777,797.3","6,803,510.8"
88409,100002781,PHARMACIE MASSIAS,"801,602.5","6,766,520.5"
88410,100004027,CENTRE MEDICO SOCIAL,"826,764.4","6,793,949.6"
88411,100005271,FOYER RESTAU PERS AGEES,"780,484","6,799,024"
88412,100003524,SERVICE D'AIDE A DOMICILE DE L'AUBE,"779,767.2","6,799,907.6"
88413,100004019,CENTRE MEDICO SOCIAL,"802,240.5","6,780,012"
88414,100004290,APPART THERAPEUTIQUE LE PAVILLON,"777,138","6,800,953.4"
88415,100005388,CATTP - HDJ ADULTES TROYES-NORD,"778,933.1","6,800,598.9"
88416,100005925,"EHPAD ""LE PARC"" ET ""FONTARCE""","802,144.5","6,780,887.7"
88417,100007228,INST D'EDUC SENSOR AUDIT DE CHANTELOUP,"777,353.4","6,800,031"
88418,100008580,SERVICE D'AIDE AUX FAMILLES,"779,147.1","6,800,903.2"
88419,100007087,SELAS PHARMACIE DE LA GARE,"779,048.7","6,800,218"
88420,100008432,SERVICE DE PREVENTION ROMILLY,"753,103.6","6,823,794.6"
88421,100008952,SESSAD DÉFICIENTS MOTEURS,"777,353.4","6,800,031"
88422,100008663,SERVICE D'AIDE AUX PERSONNES,"775,944","6,805,270.2"
88423,100008614,SERVICE D'AIDE MENAGERE A DOMICILE,"813,015.4","6,811,217.8"
88424,080002413,SELARL  PHARMACIE DES 2 VALLEES,"856,536.2","6,950,222.4"
88425,070001532,CEVEN LABO AUBENAS,"810,895.2","6,391,351.3"
88426,070783204,ESAT  DE BEAUCHASTEL,"842,473.1","6,415,722.9"
88427,070000013,CH DES VALS D'ARDÈCHE,"825,667.5","6,404,889.9"
88428,070004437,SAVS DE BEAUCHASTEL,"843,366.3","6,415,448.3"
88429,070002654,PHARMACIE GILLES,"797,541.4","6,376,038.3"
88430,070780275,MAISON DE CURE DE NEYRAC,"799,818.9","6,398,036"
88431,070004783,CENTRE DE SANTE CSI SATILLIEU,"826,846.1","6,451,369.5"
88432,070780341,CMPP DE PRIVAS,"826,710.8","6,405,413.3"
88433,070004494,VIVARAIS FORMATION,"844,583.5","6,441,219.7"
88434,070002423,PHARMACIE DELMAS-MONGE,"777,938.5","6,411,537.1"
88435,070004726,AGDUC CENTRE DE DIALYSE AUBENAS,"810,938.1","6,391,408.7"
88436,070780531,"EHPAD RESIDENCE ""LE BALCON DES ALPES""","820,726.8","6,448,090.9"
88437,070783436,FOYER DEPT DE L ENFANCE,"827,271.3","6,405,379.4"
88438,070783527,MR DE PROTESTANTE MONTALIVET,"831,798.6","6,461,705.6"
88439,070002456,PHARMACIE SAUZE,"839,774.5","6,396,888.5"
88440,070004957,CSAPA AUBENAS,"810,023.1","6,392,314.7"
88441,070783220,ESAT DU HAUT VIVARAIS,"829,342.3","6,459,448.7"
88442,070783253,FOYER HEBERGEMENT HAUT VIVARAIS,"829,704.8","6,460,010.1"
88443,070784020,ANNEXE SSIAD MUTUALITE,"830,815.2","6,461,388"
88444,070784004,ANNEXE SSIAD MUTUALITE,"834,196.4","6,382,858.6"
88445,070785217,CMP ENFANTS ANNONAY,"830,641.6","6,461,826.7"
88446,070785175,ANNEXE SSIAD MUTUALITE,"840,779.9","6,412,752.3"
88447,070785183,CMP ADULTES ANNONAY,"830,692.9","6,461,758.2"
88448,070785779,SESSAD  LA LOMBARDIERE,"832,764.6","6,462,578.9"
88449,070786512,ASSOCIATION FAMILIALE,"831,231.8","6,364,725.2"
88450,070003322,PHARMACIE LAGERGE,"806,773.5","6,373,594.1"
88451,070002332,PHARMACIE DES BOUTIERES,"813,935.3","6,424,724.5"
88452,070002522,PHARMACIE MODELON,"847,239.4","6,428,396"
88453,070002167,PHARMACIE LACOSTE,"811,094.8","6,391,586.2"
88454,070784525,EHPAD DE L'HOPITAL DE BOURG,"831,196","6,365,452.7"
88455,070004205,SELARL PHARMACIE  BRUNIN,"819,820.2","6,385,355.3"
88456,070003421,PHARMACIE SAINT JEAN,"842,802.5","6,444,257"
88457,070003272,PHARMACIE GILLES-DUMONT,"800,892","6,376,067.1"
88458,070003033,PHARMACIE REMIA - RENEVIER,"838,285.9","6,407,241.2"
88459,070002902,PHARMACIE DE LARD DE REGOULLIÈRE,"802,589.7","6,379,761"
88460,060016458,ACCUEIL DE JOUR FONDATION GSF,"1,029,257.4","6,287,744.8"
88461,060013679,EHPAD LE CLOS DES VIGNES,"1,015,387.1","6,290,133.2"
88462,060017449,FJT-RS ZELTER,"1,016,461.4","6,292,280.6"
88463,080008469,I. T. E. P. EDPAMS,"823,906.3","6,965,289.1"
88464,070005277,CMP ENFANTS LAMASTRE,"824,352.4","6,432,950.2"
88465,100001379,SERVICE ACCOMP. À LA VIE SOCIALE,"777,902.8","6,801,143.9"
88466,090001439,EHPAD SAUZEIL,"576,549.9","6,186,846.4"
88467,100001569,"ESAT ""HORS LES MURS""","779,382.8","6,800,754.8"
88468,070005210,INSTITUT DE FORM. D'AIDES-SOIGNANTS,"845,938.3","6,441,322.8"
88469,070005384,CAARUD LE SEMAPHORE AUBENAS,"810,531.1","6,392,170.6"
88470,080003148,FOYER D'ACCUEIL MEDICALISE LA SOURCE,"807,283.4","6,982,237.6"
88471,100004159,EHPAD LE PARC DU CHATEAU,"808,903.6","6,793,569.4"
88472,100008069,SERVICE D'AIDE  A LA PERSONNE,"753,701.2","6,824,643.8"
88473,070005707,RÉSIDENCE SOCIALE ST LOUIS,"826,277.3","6,405,262.3"
88474,060017688,RESIDENCE SOCIALE CHRISTINA,"1,024,844.5","6,281,181.2"
88475,070005889,SESSAD  DE LAMASTRE,"824,352.4","6,432,950.2"
88476,060020138,EHPAD INSTITUT CLAUDE POMPIDOU,"1,043,249.5","6,299,705.7"
88477,060020229,EHPAD LES JARDINS DE PAULINE,"1,022,922.8","6,283,243"
88478,100009364,MCO COMTE HENRI - CH DE TROYES,"779,477","6,797,984.8"
88479,100009398,LITS D'ACCUEIL MEDICALISES,"781,148.2","6,797,188.5"
88480,070006192,SAVS DE PRIVAS,"826,872.7","6,405,170.3"
88481,080010127,LBM GIVET,"830,131","7,006,176.4"
88482,060021896,LBM EUROFINS LABAZUR NICE SITE BORRIGL,"1,043,386.1","6,299,583.2"
88483,060022167,LBM BARLA SITE GARE,"1,024,674.5","6,280,990"
88484,070006317,ERSA ANEF,"830,741.3","6,462,098.8"
88485,100009513,LE REVE D'AURORE,"778,820.5","6,797,681.5"
88486,060022563,LBM BARLA SITE GEORGE CAGNES/MER,"1,034,766.8","6,293,632.1"
88487,060022589,LBM CERBALLIANCE COTE D'AZUR SITE VILL,"1,034,208.2","6,291,374.4"
88488,060022647,GCS PHARMACIE MOUGINS PHARMA ET SIEGE,"1,023,824","6,287,196.4"
88489,100009729,LBM BIOLINE UNILABS,"780,769.9","6,801,003.5"
88490,100009745,LBM BIOLINE UNILABS,"777,708.8","6,799,716.9"
88491,060022902,EHPAD DE NICE,"1,044,263.3","6,300,647.7"
88492,100009828,CTRE SANTE DENT DU JARDIN DES PLANTES,"776,765.9","6,801,421.5"
88493,060023066,LBM BIOESTEREL SITE CANNES FRANCIS TON,"1,021,484.5","6,280,380.7"
88494,060023165,LBM BIOESTEREL SITE MOUANS SARTOUX GOU,"1,019,143.4","6,286,696.8"
88495,060023199,LIEU DE VIE ICI VA L'HORIZON,"1,047,238.7","6,300,793"
88496,060023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,"1,044,736.2","6,301,173.3"
88497,060023298,GCS ASS CTRE HOSP MED SPE ET SIEGE,"1,032,388","6,286,676.5"
88498,060023330,GCS ENDOSC DIG CAL ET MED LIB ET SIEGE,"1,044,396.7","6,301,117.9"
88499,060023421,LBM BIOESTEREL SITE ST ANDRE DE LA ROC,"1,045,214.7","6,303,007.5"
88500,060023538,ENTRAIDE ET PARTAGE,"1,045,657.6","6,299,565.8"
88501,070006770,LBM PROLAB - BOURG ST ANDEOL,"830,892.4","6,365,542.9"
88502,060023736,LBM BIOESTEREL SITE VILLEFRANCHE ALBER,"1,047,241.6","6,298,859.6"
88503,070006796,MAISON DE SANTE LABEGUDE,"808,638.3","6,394,975.2"
88504,060023751,CSAPA CHU DE NICE,"1,044,263.3","6,300,647.7"
88505,090003450,CLIC TARASCON - AUZAT - VICDESSOS,"585,883.5","6,195,307.5"
88506,070006812,"CATTP ENFANTS ""LE FIL DE SOI"" BSA","830,062.5","6,365,970.9"
88507,070006861,SAVS  DE TOURNON,"844,359.7","6,442,480.3"
88508,090003625,"CHU ""L'AUBERGE SOCIALE""","586,103.9","6,208,199"
88509,090003724,SISA DU POLE DE SANTE DES DEUX VALLEES,"553,250.4","6,198,327.2"
88510,070007372,RESIDENCE ACCUEIL BON OUSTAOU,"826,872.7","6,405,170.3"
88511,070007398,EML SCM INVRV IRM CLINIQUE PASTEUR,"848,543.3","6,427,886.8"
88512,060024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,"1,041,856.9","6,296,999.1"
88513,070007471,LBM SYNLAB VALLÉE DU RHÔNE ANNONAY EUR,"831,054.5","6,461,789.2"
88514,080010689,ACCUEIL DE JOUR,"826,373.5","6,970,503.5"
88515,070007521,CHU ASSOCIATION ESPOIR,"826,769.3","6,405,357.8"
88516,060024684,CENTRE DE SANTE DENTAIRE NICE THIERS,"1,043,281.9","6,298,617"
88517,100010545,CLINIQUE KORIAN,"777,000.9","6,798,030.5"
88518,060024775,GRETA NICE COTE AZUR COLLEGE P. LYMPIA,"1,045,638.3","6,298,133.2"
88519,060024791,GRETA NICE COTE AZUR COLLEGE MURIERS,"1,020,531.1","6,280,541.9"
88520,090003963,CADA FRANCE HORIZON,"586,382.9","6,208,542.1"
88521,090003989,CADA INSTITUT PROTESTANT,"584,588.8","6,237,869.8"
88522,060024940,HJ PSY ATELIER THERAPEUTIQUE AGRICOLE,"1,044,886.6","6,302,644.6"
88523,060025202,LVL MEDICAL SUD,"1,033,138.8","6,294,468.2"
88524,100010719,PENSION DE FAMILLE,"780,680.1","6,799,970.1"
88525,060025426,MONTJOYE RELANCES,"1,035,102.9","6,293,493.5"
88526,090004060,FOYER DEPARTEMENTAL DE L'ENFANCE,"586,906.1","6,224,596.2"
88527,100010800,GCS ES CLINIQUE DE CHAMPAGNE ET SIEGE,"778,066.3","6,801,169.8"
88528,100010818,GCS ES CLINIQUE DE CHAMPAGNE,"778,066.3","6,801,169.8"
88529,090004177,SAAD AIDE ET SERVICES À LA PERSONNE,"565,656.1","6,243,245.1"
88530,060026135,SCAN IMAG MED BELVEDERE SITE CLIN PARC,"1,042,769.5","6,298,537.4"
88531,130011398,SELAS PHARMACIE MOULIOM,"860,947.9","6,268,237.7"
88532,110005287,EHPAD CH FRANCIS VALS,"703,598.7","6,211,945.2"
88533,130008196,ATELIER THERAPEUTIQUE TRAIT D'UNION,"897,404.4","6,253,135.5"
88534,130008675,CTRE SANTE MED DENTAIRE SOINS INFIRM,"900,080.9","6,264,765.7"
88535,130009327,PHARMACIE ODER,"894,493.5","6,248,735.5"
88536,130009277,SELARL PHARMACIE DE LA COLLINE,"899,024.7","6,246,169.4"
88537,130009996,SELARL PHARMACIE VEY ET FARRUGIA,"892,869.4","6,248,002.3"
88538,130009376,SELEURL PHARMACIE DE FRAIS VALLON,"896,703.1","6,250,329.7"
88539,130010424,SELEURL PHARMACIE OLIVIER BACCI,"897,674.6","6,250,644.3"
88540,130011695,SELARL PHARMACIE DU VILLAGE,"913,464.9","6,255,865"
88541,130012941,SELARL PHARMACIE FORNARIS,"900,731.2","6,265,109.1"
88542,130011794,SELARL PHARMACIE DES ECOLES,"879,249.6","6,260,133.9"
88543,130011976,SELARL PHARMACIE BALAGUER,"860,694.3","6,270,461.1"
88544,130012362,SELAS PHARMACIE DU CINEMA,"894,824.4","6,247,529.2"
88545,130012727,SARL PHARMACIE DE LA DURANCE,"863,470.4","6,301,324.8"
88546,130013444,SNC PHARMACIE DU COURS,"833,321.5","6,301,926.2"
88547,130013527,SELEURL PHIE DE LA GAVOTTE PEYRET,"890,609.5","6,257,647.6"
88548,130014590,PHARMACIE BORRELY-MARTIN,"886,014","6,293,698.7"
88549,130014244,SELARL PHARMACIE DU PALAIS,"892,916.2","6,246,354.4"
88550,130013592,SELARL PHARMACIE DE LA GRANDE ARMEE,"893,561.9","6,247,461.2"
88551,130014392,SARL PHARMACIE DE LA REPUBLIQUE,"892,676.4","6,247,103.6"
88552,130014996,SELARL PHARMACIE OZA,"895,317.1","6,250,018.8"
88553,130015043,PHARMACIE DU GRAND JARDIN,"904,818.4","6,260,101.9"
88554,130013212,SELEURL PHIE DES VENTS PROVENCAUX,"861,949.3","6,279,313.4"
88555,130015910,LBM LABOSUD ARLES,"831,300.3","6,287,580.4"
88556,130021785,SELEURL PHARMACIE DE MAZARGUES,"895,056.9","6,241,710.6"
88557,130021900,SELARL PHARMACIE DELAPIERRE,"892,774.6","6,263,254.6"
88558,130020530,LABM FLORIAN,"896,977.5","6,245,484.5"
88559,130023450,SELARL PHARMACIE DE LA SALLE,"896,327.3","6,263,497.8"
88560,130023187,SELASU PHARMACIE TEFFAHI,"892,106.2","6,250,103"
88561,130022304,SELARL PHARMACIE LEMAITRE - MALCOTTI,"901,492.3","6,253,888.5"
88562,130022817,PHARMACIE DURAND,"863,092.4","6,263,706.5"
88563,130022551,SELARL PHARMACIE LE PILON DU ROI,"908,988.4","6,257,324"
88564,130024607,PHARMACIE GILIBERT-LANGEVIN,"909,523.9","6,256,789.4"
88565,130024052,SELARL PHARMACIE DE LA ROQUETTE,"830,943.4","6,287,778.2"
88566,130027584,SELAS PHARMACIE LOPEZ,"892,088.7","6,247,280.2"
88567,130025273,SELARL PHARMACIE DE LA POUNCHE,"901,404.8","6,251,721.8"
88568,130025406,PHARMACIE PIOCH,"893,910.1","6,246,436.1"
88569,130027303,SELARL PHARMACIE BEAU SOLEIL,"904,729.7","6,245,284.8"
88570,130026784,PHARMACIE BOVIS,"893,126","6,250,929.3"
88571,130026701,PHARMACIE LAUGIER-PERI,"882,051.1","6,263,625.5"
88572,130026420,SELARL PHARMACIE DE SAINT JEAN,"861,979.4","6,259,377.8"
88573,130027733,SELARL PHARMACIE DES CIGALONS,"899,155.5","6,247,941.2"
88574,130026487,SELARL PHARMACIE SAYAG - ATTAL,"894,531.8","6,243,781"
88575,130029382,SELARL PHARMACIE NUHM,"882,480.2","6,286,497.3"
88576,130028236,SELARL PHARMACIE RIEU ET PEREZ,"907,145.8","6,264,974.6"
88577,130027683,SELAS PHARMACIE DU SOLEIL,"892,175.1","6,247,737.2"
88578,130029267,SELARL PHARMACIE DES AMIS,"896,067","6,241,472.9"
88579,130028251,SELARL COHEN ZAZOUN,"900,022","6,264,970.5"
88580,130029101,SELARL PHARMACIE JULIEN,"840,373.2","6,312,648.1"
88581,130028632,SELARL PHARMACIE KADDOUZ,"897,607.5","6,250,327.4"
88582,130030455,PHARMACIE POTIN - PISTRE,"861,736.7","6,278,364.5"
88583,130031586,PHARMACIE DEBROWSKI-RENAULD,"879,370.3","6,259,975.3"
88584,130029952,SELARL PHARMACIE DE LA MARIE,"897,413.1","6,251,071"
88585,130031073,SELASU PHARMACIE DES PASSONS,"909,165.1","6,247,045"
88586,130030067,SELEURL PHARMACIE CLEMENCEAU,"894,660.2","6,247,673.9"
88587,130032303,SELARL PHARMACIE LAUGIER-MATTE,"893,428.6","6,246,251.1"
88588,130030786,PHARMACIE PORTUGAL - SIMOVIC,"893,787.1","6,250,261.9"
88589,130032634,PHARMACIE STERENZY,"910,456.4","6,242,128.7"
88590,130032105,SELEURL PHARMACIE MICHEAU,"901,415.4","6,251,571.9"
88591,130032956,SELARL PHARMACIE NOUVELLE,"911,180.2","6,253,494"
88592,130034424,CHS EDOUARD TOULOUSE HJ LE CANET,"893,617.9","6,250,597.4"
88593,130033004,PHARMACIE TOUATI,"899,464.1","6,246,387.3"
88594,130034556,ATUP AUTODIALYSE MARTIGUES,"866,423.9","6,258,352.4"
88595,130034176,MAS LES ALCIDES,"864,946.3","6,273,166.9"
